1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-10-22,0611,12200 LEESBURG PIKE,HERNDON,VA,20170
1,SERV-1,SERVICE - POLICE SERVICE,2023-10-23,1548,3300 WILKINS DR,FALLS CHURCH,VA,22041
1,SERV-1,SERVICE - POLICE SERVICE,2023-10-23,2127,7900 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-10-23,2134,8300 BROCKHAM DR,ALEXANDRIA,VA,22309
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2023-10-23,1241,4700 TAPESTRY DR,FAIRFAX,VA,22032
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-23,2124,11800 SAINT TRINIANS CT,RESTON,VA,20191
1,SERV-9,SERVICE - OPEN DOOR,2023-10-23,2146,6500 POHICK BAY DR,LORTON,VA,22079
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-10-23,2158,6000 ARGYLE DR,FALLS CHURCH,VA,22041
1,SERV-2,SERVICE - CIVIL DISPUTE,2023-10-23,1830,3200 RIO DR,FALLS CHURCH,VA,22041
1,SERV-1,SERVICE - POLICE SERVICE,2023-10-23,2059,7500 LITTLE RIVER TPKE,ANNANDALE,VA,22003
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-10-23,2232,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
3,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-10-23,2232,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,LARC-280-1,STOLEN PROPERTY: BUYING; RECEIVING; POSSESSING,2023-10-23,2232,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-10-23,2209,3000 WESTFORD VIEW CT,ALEXANDRIA,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-23,1455,3300 PEACE VALLEY LN,FALLS CHURCH,VA,22041
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-10-23,0600,2200 WHITE CORNUS LN,RESTON,VA,20191
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-10-23,0600,2200 WHITE CORNUS LN,RESTON,VA,20191
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-23,2248,7900 RICHMOND HWY,ALEXANDRIA,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-23,2012,7400 PARKWOOD CT,FALLS CHURCH,VA,22042
1,SUSP-2,SUSPICIOUS - PERSON,2023-10-23,2339,12100 SUNSET HILLS RD,RESTON,VA,20190
1,SUSP-3,SUSPICIOUS - VEHICLE,2023-10-23,2359,7400 FLOYD AVE,SPRINGFIELD,VA,22150
1,FAM-90F-5,FAMILY - CHILD ABUSE/NEGLECT,2023-10-23,2200,4700 HARVEST WOODS CT,FAIRFAX,VA,22033
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-10-23,2115,8400 RICHMOND HWY,ALEXANDRIA,VA,22309
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-10-23,2303,8400 RICHMOND HWY,ALEXANDRIA,VA,22309
1,SERV-23,SERVICE - MISSING ADULT,2023-10-23,2230,12900 PINEHURST GREENS CT,FAIRFAX,VA,22033
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-10-23,1200,7400 CAROL LN,FALLS CHURCH,VA,22042
2,SERV-999,POLICE PHONE REPORT,2023-10-23,1200,7400 CAROL LN,FALLS CHURCH,VA,22042
1,SERV-37,SERVICE - MISSING JUVENILE,2023-10-23,0700,3100 FURMAN LN,ALEXANDRIA,VA,22306
1,SERV-42,SERVICE - AVI OTHER,2023-10-23,1500,8500 OLD MOUNT VERNON RD,ALEXANDRIA,VA,22309
2,SERV-45,SRO RELATED EVENT,2023-10-23,1500,8500 OLD MOUNT VERNON RD,ALEXANDRIA,VA,22309
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-10-23,1400,7200 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,LARC-23-4,LARCENY - THEFT FROM BUILDING,2023-10-23,1118,7900 TYSONS ONE PLACE,MCLEAN,VA,22101
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-10-23,0730,7100 GAME LORD DR,SPRINGFIELD,VA,22153
2,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-10-23,0730,7100 GAME LORD DR,SPRINGFIELD,VA,22153
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-10-23,2330,5800 CAMBRIDGE DR,SPRINGFIELD,VA,22152
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-23,2000,2400 DEW MEADOW CT,HERNDON,VA,20171
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-10-23,2000,2400 DEW MEADOW CT,HERNDON,VA,20171
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-10-23,1504,6100 ROLLING RD,SPRINGFIELD,VA,22152
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-10-23,2000,4200 FRANCONIA RD,ALEXANDRIA,VA,22310
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-23,2000,8300 GREELEY BLVD,SPRINGFIELD,VA,22152
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-23,2102,6400 SPRINGFIELD PLZ,SPRINGFIELD,VA,22150
1,SERV-23,SERVICE - MISSING ADULT,2023-10-23,1800,3000 PATRICK HENRY DR,FALLS CHURCH,VA,22044
2,SERV-999,POLICE PHONE REPORT,2023-10-23,1800,3000 PATRICK HENRY DR,FALLS CHURCH,VA,22044
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-23,1145,1500 ANDERSON RD,MCLEAN,VA,22102
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2023-10-23,1840,11600 LEEHIGH DR,FAIRFAX,VA,22030
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-10-23,0001,2600 AVENIR PL,VIENNA,VA,22180
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-10-23,0800,11400 CYPRESS POINT CT,RESTON,VA,20190
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-23,1238,2700 WEST ST,FALLS CHURCH,VA,22046
1,LARC-23-4,LARCENY - THEFT FROM BUILDING,2023-10-23,1200,7300 CLIFTON RD,CLIFTON,VA,20124
2,SERV-999,POLICE PHONE REPORT,2023-10-23,1200,7300 CLIFTON RD,CLIFTON,VA,20124
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-10-23,0800,5600 COLUMBIA PIKE,FALLS CHURCH,VA,22041
1,SERV-1,SERVICE - POLICE SERVICE,2023-10-23,1215,7700 SCHELHORN RD,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-10-24,0039,1700 OLNEY RD,FALLS CHURCH,VA,22043
1,DRUG-35A-13,DRUGS - OTHER,2023-10-24,0149,6000 BURKE COMMONS RD,BURKE,VA,22015
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-24,0152,6000 BURKE COMMONS RD,BURKE,VA,22015
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-10-24,0245,7200 GORMEL DR,SPRINGFIELD,VA,22150
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2023-10-24,0347, I66 EB RAMP TO RT286 SB / RT286 SB RAMP TO I66 EB,FAIRFAX,VA,22030
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-24,0315,1500 LINCOLN WAY,MCLEAN,VA,22102
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-10-24,0315,1500 LINCOLN WAY,MCLEAN,VA,22102
1,SERV-37,SERVICE - MISSING JUVENILE,2023-10-24,0422,6100 WILLOWICK LN,SPRINGFIELD,VA,22152
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-10-24,0424,8000 WESTPARK DR,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-24,0449,2100 GLENCOURSE LN,RESTON,VA,20191
1,ANML-4,ANIMAL - SERVICE - WILD,2023-10-24,0558,900 MONROE ST,HERNDON,VA,20170
2,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2023-10-24,0558,900 MONROE ST,HERNDON,VA,20170
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-10-24,0729,6500 OLD CENTREVILLE RD,CENTREVILLE,VA,20121
1,SERV-1,SERVICE - POLICE SERVICE,2023-10-24,0714,3700 SOUTH GEORGE MASON DR,FALLS CHURCH,VA,22041
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-10-24,0705,4900 STONECROFT BLVD,CHANTILLY,VA,20120
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-24,0625,3300 LEES CORNER RD,CHANTILLY,VA,20151
2,SERV-45,SRO RELATED EVENT,2023-10-24,0625,3300 LEES CORNER RD,CHANTILLY,VA,20151
1,SERV-1,SERVICE - POLICE SERVICE,2023-10-24,0721,8100 ROLLING RD,SPRINGFIELD,VA,22153
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-10-24,0809,14200 HERITAGE CROSSING LN,CENTREVILLE,VA,20120
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-10-24,0755, FAIRFAX COUNTY PKWY NB / FRANKLIN FARM RD,HERNDON,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,2023-10-24,0748,9600 HAGEL CIR,LORTON,VA,22079
1,WARR-90Z-5,FUGITIVE - FUGITIVE FROM JUSTICE,2023-10-24,0743,10500 JUDICIAL DR,FAIRFAX,VA,22030
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-24,0829,6100 ROLLING RD,SPRINGFIELD,VA,22152
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2023-10-24,0803,4300 STEVENS BATTLE LN,FAIRFAX,VA,22033
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-10-24,0905,2400 MIDTOWN AVE,ALEXANDRIA,VA,22303
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-24,0820,8200 PAPER BIRCH DR,LORTON,VA,22079
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-10-24,0902,6500 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-10-24,0630, GLADE DR / SOUTH LAKES,RESTON,VA,
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-10-24,0947,12100 ELM FOREST WAY,FAIRFAX,VA,22030
2,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-10-24,0947,12100 ELM FOREST WAY,FAIRFAX,VA,22030
3,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-10-24,0947,12100 ELM FOREST WAY,FAIRFAX,VA,22030
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-24,0700,6000 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2023-10-24,0932,11200 WAPLES MILL RD,FAIRFAX,VA,22030
1,ASSLT-13C-3,THREATS - TELEPHONE THREATS/ABUSE/OBSCENE,2023-10-24,0815,5500 CHEROKEE AVE,ALEXANDRIA,VA,22312
1,SEX-90Z-1,SEX - INDECENT EXPOSURE,2023-10-24,0657,4100 FAIRFAX PKWY,ALEXANDRIA,VA,22312
2,SERV-45,SRO RELATED EVENT,2023-10-24,0657,4100 FAIRFAX PKWY,ALEXANDRIA,VA,22312
1,ABC-90Z-1,ABC - TOBACCO - SELL/PURCHASEPOSSESS BY MINOR,2023-10-24,1102,7200 COMMERCE ST,SPRINGFIELD,VA,22150
1,SERV-11,SERVICE - NATURAL DEATH,2023-10-24,0730,8700 VILLAGE GREEN CT,ALEXANDRIA,VA,22309
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-10-24,1112,6300 BACKLICK RD,SPRINGFIELD,VA,22150
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-10-24,1131,2500 PARKERS LN,ALEXANDRIA,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-24,1049,6000 ARGYLE DR,FALLS CHURCH,VA,22041
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2023-10-24,1110,7000 CINDY LN,ANNANDALE,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-24,0650,4100 PICKETT RD,FAIRFAX,VA,22032
2,SERV-45,SRO RELATED EVENT,2023-10-24,0650,4100 PICKETT RD,FAIRFAX,VA,22032
1,SUSP-2,SUSPICIOUS - PERSON,2023-10-24,1214,6500 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-10-24,0730, GEORGETOWN PIKE / HARVEY RD,MCLEAN,VA,22101
1,TAMP-290-3,TAMPERING - AUTO/TRUCK/OTHER VEHICLE,2023-10-24,1100,1700 PORT PL,RESTON,VA,20194
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-10-24,1252,6200 BACKLICK RD,SPRINGFIELD,VA,22150
1,SERV-39,SERVICE - AVI THREAT SCHOOL,2023-10-24,1006,5800 OX RD,FAIRFAX STATION,VA,22015
1,SERV-1,SERVICE - POLICE SERVICE,2023-10-24,1246,14600 CREEK VALLEY CT,CENTREVILLE,VA,20120
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-24,1252,2800 ARLINGTON DR,ALEXANDRIA,VA,22306
1,SUSP-2,SUSPICIOUS - PERSON,2023-10-24,1257,6500 COLUMBIA PIKE,ANNANDALE,VA,22003
1,AUTO-240-4,AUTO THEFT - AUTOS,2023-10-24,1323,5500 BACKLICK RD,SPRINGFIELD,VA,22151
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-24,1303,12000 FAIR OAKS SHOPPING CTR,FAIRFAX,VA,22033
1,SERV-11,SERVICE - NATURAL DEATH,2023-10-24,1257,8500 LANCASHIRE DR,SPRINGFIELD,VA,22151
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-10-24,1336, JEFF RYAN DR / MISTYVALE ST,HERNDON,VA,20170
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-10-24,1336, JEFF RYAN DR / MISTYVALE ST,HERNDON,VA,20170
1,SERV-1,SERVICE - POLICE SERVICE,2023-10-24,1359,9400 LORTON MARKET ST,LORTON,VA,22079
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-24,1410,13000 ROUTE 50,FAIRFAX,VA,22033
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-24,1447, RICHMOND HWY / WOODSIDE LN,LORTON,VA,22079
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-24,1417,12600 BUILDERS RD,HERNDON,VA,20170
2,SERV-45,SRO RELATED EVENT,2023-10-24,0715,2700 POPKINS LN,ALEXANDRIA,VA,22306
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-10-24,1503,4000 SPRING RUN CT,CHANTILLY,VA,20151
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-10-24,1530,11600 VALLEY RD,FAIRFAX,VA,22033
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-24,1400,4200 STRINGFELLOW RD,FAIRFAX,VA,22033
2,SERV-45,SRO RELATED EVENT,2023-10-24,1400,4200 STRINGFELLOW RD,FAIRFAX,VA,22033
1,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-10-24,0959,5800 HEMING AVE,SPRINGFIELD,VA,22151
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-10-24,0959,5800 HEMING AVE,SPRINGFIELD,VA,22151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-24,1459,4700 GUINEA RD,FAIRFAX,VA,22032
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-24,1433,1500 WESTMORELAND ST,MCLEAN,VA,22101
1,ASSLT-13A-1,ASSAULT - AGGRAVATED,2023-10-24,1550,9600 EATON WOODS PL,LORTON,VA,22079
2,ANML-720,ANIMAL - CRUELTY TO ANIMAL,2023-10-24,1550,9600 EATON WOODS PL,LORTON,VA,22079
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-10-24,1530,2200 MOHEGAN DR,FALLS CHURCH,VA,22043
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-10-24,1627,8500 BARRINGTON CT,SPRINGFIELD,VA,22152
1,SERV-1,SERVICE - POLICE SERVICE,2023-10-24,1613, GRIFFITH RD / PIMMIT DR,FALLS CHURCH,VA,22043
1,SERV-23,SERVICE - MISSING ADULT,2023-10-24,1555,2200 SPRINGWOOD DR,RESTON,VA,W
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-10-24,1527,6600 RICHMOND HWY,ALEXANDRIA,VA,22306
1,ASSLT-13A-1,ASSAULT - AGGRAVATED,2023-10-24,1618,4600 NORTH CHAMBLISS ST,ALEXANDRIA,VA,22312
2,WEAP-520-1,WEAPONS - CONCEALED WEAPON VIOLATION,2023-10-24,1618,4600 NORTH CHAMBLISS ST,ALEXANDRIA,VA,22312
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-24,1607,8600 RICHMOND HWY,ALEXANDRIA,VA,22309
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-10-24,1640,5800 ORCHARD HILL CT,CLIFTON,VA,20124
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-10-24,1620,2900 GALLOWS RD,FALLS CHURCH,VA,22042
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-24,1649,6400 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,SERV-39,SERVICE - AVI THREAT SCHOOL,2023-10-24,0800,9200 BURKE LAKE RD,BURKE,VA,22015
2,SERV-45,SRO RELATED EVENT,2023-10-24,0800,9200 BURKE LAKE RD,BURKE,VA,22015
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-10-24,1641,5400 OAKWOOD RD,ALEXANDRIA,VA,22310
2,SERV-32,SERVICE - STOLEN AUTO RECOVERY OTHER JURISDICTION,2023-10-24,1641,5400 OAKWOOD RD,ALEXANDRIA,VA,22310
3,SERV-2,SERVICE - CIVIL DISPUTE,2023-10-24,1641,5400 OAKWOOD RD,ALEXANDRIA,VA,22310
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2023-10-24,1715, GEORGETOWN PIKE / OLD DOMINION DR,GREAT FALLS,VA,22102
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2023-10-24,1657,7300 SILVER PINE DR,SPRINGFIELD,VA,22153
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-10-24,1728,6900 VILLA-DEL-REY CT,SPRINGFIELD,VA,22150
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-10-24,1726,1500 BELLE VIEW BLVD,ALEXANDRIA,VA,22307
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-24,1728,7900 JANNA LEE AVE,ALEXANDRIA,VA,22306
1,LARC-280-1,STOLEN PROPERTY: BUYING; RECEIVING; POSSESSING,2023-10-24,1735, EDSALL RD EB RAMP TO I395 SB / I395 NB RAMP TO EDSALL RD WB,FAIRFAX,VA,22312
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-24,1751,14000 LOTUS LN,CENTREVILLE,VA,20120
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-10-24,1800, GALLOWS RD / MASONVILLE DR,FAIRFAX,VA,
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-24,1820,6000 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-10-24,1300,1900 LEONARD RD,FALLS CHURCH,VA,22043
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-24,1850,4100 CHANTILLY LACE CT,CHANTILLY,VA,20151
1,LARC-23-11,LARCENY - CHECKS; CREDIT CARDS; BANK NOTES; ETC.,2023-10-24,1700,11900 KILLINGSWORTH AVE,RESTON,VA,20194
2,FRAUD-26B-1,FRAUD - CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD,2023-10-24,1700,11900 KILLINGSWORTH AVE,RESTON,VA,20194
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-10-24,1524,4900 MANITOBA DR,ALEXANDRIA,VA,22312
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-24,1840,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-10-24,1858,2600 ARLINGTON DR,ALEXANDRIA,VA,22306
2,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-10-24,1821,9400 SHOUSE DR,VIENNA,VA,22182
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-10-24,1821,9400 SHOUSE DR,VIENNA,VA,22182
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-10-24,1841,7000 WOODLAND DR,SPRINGFIELD,VA,22151
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-10-24,1841,7000 WOODLAND DR,SPRINGFIELD,VA,22151
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-24,1530,6500 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,SUSP-1,SUSPICIOUS - EVENT,2023-10-24,1906,7500 LINDBERG DR,ALEXANDRIA,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-24,1653,6200 SEVEN CORNERS CTR,FALLS CHURCH,VA,22044
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-10-24,1919,7000 COLUMBIA PIKE,ANNANDALE,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-10-24,1810, CHAIN BRIDGE RD / LEESBURG PIKE,VIENNA,VA,22182
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-10-24,1826,11100 ROUTE 29,FAIRFAX,VA,22030
